"Course Code","Course Name","Keyword","Keyword Type ID","Keyword Type"
"ITEM-2072","Intellectual Virtues and Two-Eyed Seeing (Restricted to Senior Leaders - Bands 4-6)","leading","1032","All"
"ITEM-2072","Intellectual Virtues and Two-Eyed Seeing (Restricted to Senior Leaders - Bands 4-6)","self","1032","All"
"ITEM-2302","Intercultural Skills Development for Executives - Restricted to Corporate Executive","Executive Talent Programs","1039","Learning Partner"
"ITEM-2431","Intro to Change Leadership","Leadership","1009","Leadership and Management"
"ITEM-2431","Intro to Change Leadership","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-2432","Intro to Coaching","Coaching","1011","Performance"
"ITEM-2432","Intro to Coaching","Coaching Services","1039","Learning Partner"
"ITEM-2432","Intro to Coaching","Leadership","1009","Leadership and Management"
"ITEM-2525","Intro to Effective Communication","Being a Public Service Employe","1049","Topics"
"ITEM-2525","Intro to Effective Communication","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-2525","Intro to Effective Communication","engagement","1032","All"
"ITEM-2525","Intro to Effective Communication","relationship","1029","Cultural Safety Training"
"ITEM-2531","Intro to Leading in the BCPS","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-1932","Intro to Web Analytics Dashboards Training by GDX Analytics","CMS lite","1016","Information Technology"
"ITEM-1932","Intro to Web Analytics Dashboards Training by GDX Analytics","GDX","1016","Information Technology"
"ITEM-1932","Intro to Web Analytics Dashboards Training by GDX Analytics","Government Digital Experience","1039","Learning Partner"
"ITEM-1932","Intro to Web Analytics Dashboards Training by GDX Analytics","web","1016","Information Technology"
"ITEM-1932","Intro to Web Analytics Dashboards Training by GDX Analytics","webpage","1016","Information Technology"
"ITEM-1813","Introduction to Digital Era Leadership","Digital Academy","1039","Learning Partner"
"ITEM-1125","Introduction to Emergency Operations Centres","EOC","1030","Emergency Management"
"ITEM-1125","Introduction to Emergency Operations Centres","Operation","1030","Emergency Management"
"ITEM-1014","Introduction to Gender-Based Analysis Plus (GBA+) (Federal)","Gender Equity Office","1039","Learning Partner"
"ITEM-1014","Introduction to Gender-Based Analysis Plus (GBA+) (Federal)","aboriginal","1032","All"
"ITEM-1014","Introduction to Gender-Based Analysis Plus (GBA+) (Federal)","accessibility","1032","All"
"ITEM-1014","Introduction to Gender-Based Analysis Plus (GBA+) (Federal)","ally","1032","All"
"ITEM-1014","Introduction to Gender-Based Analysis Plus (GBA+) (Federal)","allyship","1032","All"
"ITEM-1014","Introduction to Gender-Based Analysis Plus (GBA+) (Federal)","anti-racism","1032","All"
"ITEM-1014","Introduction to Gender-Based Analysis Plus (GBA+) (Federal)","bcpsbelonging","1032","All"
"ITEM-1014","Introduction to Gender-Based Analysis Plus (GBA+) (Federal)","bias","1032","All"
"ITEM-1014","Introduction to Gender-Based Analysis Plus (GBA+) (Federal)","briw","1032","All"
"ITEM-1014","Introduction to Gender-Based Analysis Plus (GBA+) (Federal)","bullying","1032","All"
"ITEM-1014","Introduction to Gender-Based Analysis Plus (GBA+) (Federal)","diversity","1032","All"
"ITEM-1014","Introduction to Gender-Based Analysis Plus (GBA+) (Federal)","edi","1032","All"
"ITEM-1014","Introduction to Gender-Based Analysis Plus (GBA+) (Federal)","equality","1032","All"
"ITEM-1014","Introduction to Gender-Based Analysis Plus (GBA+) (Federal)","equity","1032","All"
"ITEM-1014","Introduction to Gender-Based Analysis Plus (GBA+) (Federal)","gba","1032","All"
"ITEM-1014","Introduction to Gender-Based Analysis Plus (GBA+) (Federal)","gender","1032","All"
"ITEM-1014","Introduction to Gender-Based Analysis Plus (GBA+) (Federal)","healing","1032","All"
"ITEM-1014","Introduction to Gender-Based Analysis Plus (GBA+) (Federal)","hoil","1032","All"
"ITEM-1014","Introduction to Gender-Based Analysis Plus (GBA+) (Federal)","humility","1032","All"
"ITEM-1014","Introduction to Gender-Based Analysis Plus (GBA+) (Federal)","inclusion","1032","All"
"ITEM-1014","Introduction to Gender-Based Analysis Plus (GBA+) (Federal)","inclusive","1032","All"
"ITEM-1014","Introduction to Gender-Based Analysis Plus (GBA+) (Federal)","indigenous","1032","All"
"ITEM-1014","Introduction to Gender-Based Analysis Plus (GBA+) (Federal)","lgbt","1032","All"
"ITEM-1014","Introduction to Gender-Based Analysis Plus (GBA+) (Federal)","lgbtq","1032","All"
"ITEM-1014","Introduction to Gender-Based Analysis Plus (GBA+) (Federal)","lgbtq2s+","1032","All"
"ITEM-1014","Introduction to Gender-Based Analysis Plus (GBA+) (Federal)","racism","1032","All"
"ITEM-1014","Introduction to Gender-Based Analysis Plus (GBA+) (Federal)","reconciliation","1032","All"
"ITEM-1014","Introduction to Gender-Based Analysis Plus (GBA+) (Federal)","village","1032","All"
"ITEM-2058","Introduction to Information Security in the NRM","Information","1007","Information and Privacy"
"ITEM-2058","Introduction to Information Security in the NRM","Security","1007","Information and Privacy"
"ITEM-2059","Introduction to Privacy Management in the NRM","Privacy","1007","Information and Privacy"
"ITEM-1894","Introductory Web Analytics Dashboard Training","Government Digital Experience","1039","Learning Partner"
"ITEM-2180","Knowledge Bridge: Building Effective Teams (Restricted to AF/EMLI/ENV/IRR)","Effective Teams","1009","Leadership and Management"
"ITEM-2180","Knowledge Bridge: Building Effective Teams (Restricted to AF/EMLI/ENV/IRR)","Team","1009","Leadership and Management"
"ITEM-2180","Knowledge Bridge: Building Effective Teams (Restricted to AF/EMLI/ENV/IRR)","conflict","1032","All"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","IRBC","1022","Diversity"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","Indigenous","1022","Diversity"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","TRC","1022","Diversity"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","UNDRIP","1022","Diversity"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","aboriginal","1032","All"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","accessibility","1032","All"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","ally","1032","All"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","allyship","1032","All"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","anti-racism","1032","All"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","bcpsbelonging","1032","All"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","behavioural competency","1022","Diversity"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","bias","1032","All"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","briw","1032","All"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","bullying","1032","All"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","cultural safety","1022","Diversity"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","diversity","1032","All"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","edi","1032","All"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","equality","1032","All"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","equity","1032","All"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","gba","1032","All"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","gender","1032","All"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","guiding principles","1022","Diversity"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","healing","1032","All"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","hoil","1032","All"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","humility","1032","All"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","inclusion","1032","All"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","inclusive","1032","All"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","indigenous","1032","All"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","lgbt","1032","All"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","lgbtq","1032","All"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","lgbtq2s+","1032","All"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","racism","1032","All"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","reconciliaction","1027","Learn @ Work Week"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","reconciliation","1027","Learn @ Work Week"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","reconciliation","1032","All"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","relations","1022","Diversity"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","shared history","1022","Diversity"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","story harvesting","1022","Diversity"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","truth and reconciliation","1027","Learn @ Work Week"
"ITEM-1005","L@WW 2018: Guiding Principles and How We Live Our Work: Examples From the Field","village","1032","All"
"ITEM-1145","L@WW 2019: Creating Healthy Habits - Panel Session with BC Public Service Employees","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-1144","L@WW 2019: Leading Workplace Strategies for Building Cultural Safety and Humility Skills in the BC Public Service","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-1147","L@WW 2019: Movement @Work: How to incorporate Activity in the Workplace","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-1150","L@WW 2019: Rethinking Stress","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-1294","L@WW 2020: Exploring Workplace Loneliness","L@WW","1027","Learn @ Work Week"
"ITEM-1294","L@WW 2020: Exploring Workplace Loneliness","Learn","1027","Learn @ Work Week"
"ITEM-1294","L@WW 2020: Exploring Workplace Loneliness","Learn @Work","1027","Learn @ Work Week"
"ITEM-1294","L@WW 2020: Exploring Workplace Loneliness","Learn at work week","1027","Learn @ Work Week"
"ITEM-1294","L@WW 2020: Exploring Workplace Loneliness","Learning @Work","1027","Learn @ Work Week"
"ITEM-1294","L@WW 2020: Exploring Workplace Loneliness","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-1294","L@WW 2020: Exploring Workplace Loneliness","Workplace","1002","Workplace Culture"
"ITEM-1294","L@WW 2020: Exploring Workplace Loneliness","flexible work","1032","All"
"ITEM-1294","L@WW 2020: Exploring Workplace Loneliness","hybrid","1032","All"
"ITEM-1294","L@WW 2020: Exploring Workplace Loneliness","virtual environment","1032","All"
"ITEM-1730","L@WW 2021: A Leader's Response to Conflict: Intervening Effectively","Learn @Work","1027","Learn @ Work Week"
"ITEM-1730","L@WW 2021: A Leader's Response to Conflict: Intervening Effectively","Learn at work week","1027","Learn @ Work Week"
"ITEM-1730","L@WW 2021: A Leader's Response to Conflict: Intervening Effectively","Learning @Work","1027","Learn @ Work Week"
"ITEM-1730","L@WW 2021: A Leader's Response to Conflict: Intervening Effectively","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-1724","L@WW 2021: Building Trust Across Cultures","Learn @Work","1027","Learn @ Work Week"
"ITEM-1724","L@WW 2021: Building Trust Across Cultures","Learn at work week","1027","Learn @ Work Week"
"ITEM-1724","L@WW 2021: Building Trust Across Cultures","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-1724","L@WW 2021: Building Trust Across Cultures","aboriginal","1032","All"
"ITEM-1724","L@WW 2021: Building Trust Across Cultures","accessibility","1032","All"
"ITEM-1724","L@WW 2021: Building Trust Across Cultures","ally","1032","All"
"ITEM-1724","L@WW 2021: Building Trust Across Cultures","allyship","1032","All"
"ITEM-1724","L@WW 2021: Building Trust Across Cultures","anti-racism","1032","All"
"ITEM-1724","L@WW 2021: Building Trust Across Cultures","bcpsbelonging","1032","All"
"ITEM-1724","L@WW 2021: Building Trust Across Cultures","bias","1032","All"
"ITEM-1724","L@WW 2021: Building Trust Across Cultures","briw","1032","All"
"ITEM-1724","L@WW 2021: Building Trust Across Cultures","bullying","1032","All"
"ITEM-1724","L@WW 2021: Building Trust Across Cultures","diversity","1032","All"
"ITEM-1724","L@WW 2021: Building Trust Across Cultures","edi","1032","All"
"ITEM-1724","L@WW 2021: Building Trust Across Cultures","equality","1032","All"
"ITEM-1724","L@WW 2021: Building Trust Across Cultures","equity","1032","All"
"ITEM-1724","L@WW 2021: Building Trust Across Cultures","gba","1032","All"
"ITEM-1724","L@WW 2021: Building Trust Across Cultures","gender","1032","All"
"ITEM-1724","L@WW 2021: Building Trust Across Cultures","healing","1032","All"
"ITEM-1724","L@WW 2021: Building Trust Across Cultures","hoil","1032","All"
"ITEM-1724","L@WW 2021: Building Trust Across Cultures","humility","1032","All"
"ITEM-1724","L@WW 2021: Building Trust Across Cultures","inclusion","1032","All"
"ITEM-1724","L@WW 2021: Building Trust Across Cultures","inclusive","1032","All"
"ITEM-1724","L@WW 2021: Building Trust Across Cultures","indigenous","1032","All"
"ITEM-1724","L@WW 2021: Building Trust Across Cultures","lgbt","1032","All"
"ITEM-1724","L@WW 2021: Building Trust Across Cultures","lgbtq","1032","All"
"ITEM-1724","L@WW 2021: Building Trust Across Cultures","lgbtq2s+","1032","All"
"ITEM-1724","L@WW 2021: Building Trust Across Cultures","racism","1032","All"
"ITEM-1724","L@WW 2021: Building Trust Across Cultures","reconciliation","1032","All"
"ITEM-1724","L@WW 2021: Building Trust Across Cultures","village","1032","All"
"ITEM-1729","L@WW 2021: Building Trust: A Cornerstone for High Performing Teams","Learn @Work","1027","Learn @ Work Week"
"ITEM-1729","L@WW 2021: Building Trust: A Cornerstone for High Performing Teams","Learn at work week","1027","Learn @ Work Week"
"ITEM-1729","L@WW 2021: Building Trust: A Cornerstone for High Performing Teams","Learning @Work","1027","Learn @ Work Week"
"ITEM-1729","L@WW 2021: Building Trust: A Cornerstone for High Performing Teams","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-1729","L@WW 2021: Building Trust: A Cornerstone for High Performing Teams","flexible work","1032","All"
"ITEM-1729","L@WW 2021: Building Trust: A Cornerstone for High Performing Teams","hybrid","1032","All"
"ITEM-1729","L@WW 2021: Building Trust: A Cornerstone for High Performing Teams","virtual environment","1032","All"
"ITEM-1791","L@WW 2021: Closing session with Dr. Bonnie Henry","Learn @Work","1027","Learn @ Work Week"
"ITEM-1791","L@WW 2021: Closing session with Dr. Bonnie Henry","Learn at work week","1027","Learn @ Work Week"
"ITEM-1791","L@WW 2021: Closing session with Dr. Bonnie Henry","Learning @Work","1027","Learn @ Work Week"
"ITEM-1791","L@WW 2021: Closing session with Dr. Bonnie Henry","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-1725","L@WW 2021: Leading for Trust","Leadership","1009","Leadership and Management"
"ITEM-1725","L@WW 2021: Leading for Trust","Learn @Work","1027","Learn @ Work Week"
"ITEM-1725","L@WW 2021: Leading for Trust","Learn at work week","1027","Learn @ Work Week"
"ITEM-1725","L@WW 2021: Leading for Trust","Learning @Work","1027","Learn @ Work Week"
"ITEM-1725","L@WW 2021: Leading for Trust","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-1735","L@WW 2021: Opening Session with Lori Wanamaker and Keynote Speaker: Beverley Patwell","Learn @Work","1027","Learn @ Work Week"
"ITEM-1735","L@WW 2021: Opening Session with Lori Wanamaker and Keynote Speaker: Beverley Patwell","Learn at work week","1027","Learn @ Work Week"
"ITEM-1735","L@WW 2021: Opening Session with Lori Wanamaker and Keynote Speaker: Beverley Patwell","Learning @Work","1027","Learn @ Work Week"
"ITEM-1735","L@WW 2021: Opening Session with Lori Wanamaker and Keynote Speaker: Beverley Patwell","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-1737","L@WW 2021: Trust Starts With You","Learn @Work","1027","Learn @ Work Week"
"ITEM-1737","L@WW 2021: Trust Starts With You","Learn at work week","1027","Learn @ Work Week"
"ITEM-1737","L@WW 2021: Trust Starts With You","Learning @Work","1027","Learn @ Work Week"
"ITEM-1737","L@WW 2021: Trust Starts With You","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-1731","L@WW 2021: Trust and Reconciliation","Learn @Work","1027","Learn @ Work Week"
"ITEM-1731","L@WW 2021: Trust and Reconciliation","Learn at work week","1027","Learn @ Work Week"
"ITEM-1731","L@WW 2021: Trust and Reconciliation","Learning @Work","1027","Learn @ Work Week"
"ITEM-1731","L@WW 2021: Trust and Reconciliation","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-1731","L@WW 2021: Trust and Reconciliation","aboriginal","1032","All"
"ITEM-1731","L@WW 2021: Trust and Reconciliation","accessibility","1032","All"
"ITEM-1731","L@WW 2021: Trust and Reconciliation","ally","1032","All"
"ITEM-1731","L@WW 2021: Trust and Reconciliation","allyship","1032","All"
"ITEM-1731","L@WW 2021: Trust and Reconciliation","anti-racism","1032","All"
"ITEM-1731","L@WW 2021: Trust and Reconciliation","bcpsbelonging","1032","All"
"ITEM-1731","L@WW 2021: Trust and Reconciliation","bias","1032","All"
"ITEM-1731","L@WW 2021: Trust and Reconciliation","briw","1032","All"
"ITEM-1731","L@WW 2021: Trust and Reconciliation","bullying","1032","All"
"ITEM-1731","L@WW 2021: Trust and Reconciliation","diversity","1032","All"
"ITEM-1731","L@WW 2021: Trust and Reconciliation","edi","1032","All"
"ITEM-1731","L@WW 2021: Trust and Reconciliation","equality","1032","All"
"ITEM-1731","L@WW 2021: Trust and Reconciliation","equity","1032","All"
"ITEM-1731","L@WW 2021: Trust and Reconciliation","gba","1032","All"
"ITEM-1731","L@WW 2021: Trust and Reconciliation","gender","1032","All"
"ITEM-1731","L@WW 2021: Trust and Reconciliation","healing","1032","All"
"ITEM-1731","L@WW 2021: Trust and Reconciliation","hoil","1032","All"
"ITEM-1731","L@WW 2021: Trust and Reconciliation","humility","1032","All"
"ITEM-1731","L@WW 2021: Trust and Reconciliation","inclusion","1032","All"
"ITEM-1731","L@WW 2021: Trust and Reconciliation","inclusive","1032","All"
"ITEM-1731","L@WW 2021: Trust and Reconciliation","indigenous","1032","All"
"ITEM-1731","L@WW 2021: Trust and Reconciliation","lgbt","1032","All"
"ITEM-1731","L@WW 2021: Trust and Reconciliation","lgbtq","1032","All"
"ITEM-1731","L@WW 2021: Trust and Reconciliation","lgbtq2s+","1032","All"
"ITEM-1731","L@WW 2021: Trust and Reconciliation","racism","1032","All"
"ITEM-1731","L@WW 2021: Trust and Reconciliation","reconciliation","1032","All"
"ITEM-1731","L@WW 2021: Trust and Reconciliation","village","1032","All"
"ITEM-1723","L@WW 2021: Trust: A Foundation to Creating Workplace Connection","L@WW","1027","Learn @ Work Week"
"ITEM-1723","L@WW 2021: Trust: A Foundation to Creating Workplace Connection","Learn","1027","Learn @ Work Week"
"ITEM-1723","L@WW 2021: Trust: A Foundation to Creating Workplace Connection","Learn @Work","1027","Learn @ Work Week"
"ITEM-1723","L@WW 2021: Trust: A Foundation to Creating Workplace Connection","Learn at work week","1027","Learn @ Work Week"
"ITEM-1723","L@WW 2021: Trust: A Foundation to Creating Workplace Connection","Learning @Work","1027","Learn @ Work Week"
"ITEM-1723","L@WW 2021: Trust: A Foundation to Creating Workplace Connection","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-1723","L@WW 2021: Trust: A Foundation to Creating Workplace Connection","flexible work","1032","All"
"ITEM-1723","L@WW 2021: Trust: A Foundation to Creating Workplace Connection","hybrid","1032","All"
"ITEM-1723","L@WW 2021: Trust: A Foundation to Creating Workplace Connection","virtual environment","1032","All"
"ITEM-1728","L@WW 2021: Using Behavioural Insights to Build Programs and Services People Can Trust","Learn @Work","1027","Learn @ Work Week"
"ITEM-1728","L@WW 2021: Using Behavioural Insights to Build Programs and Services People Can Trust","Learn at work week","1027","Learn @ Work Week"
"ITEM-1728","L@WW 2021: Using Behavioural Insights to Build Programs and Services People Can Trust","Learning @Work","1027","Learn @ Work Week"
"ITEM-1728","L@WW 2021: Using Behavioural Insights to Build Programs and Services People Can Trust","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-2484","L@WW 2024: 'Speak up' culture in the BC Public Service","L@WW","1027","Learn @ Work Week"
"ITEM-2484","L@WW 2024: 'Speak up' culture in the BC Public Service","Learn @Work","1027","Learn @ Work Week"
"ITEM-2484","L@WW 2024: 'Speak up' culture in the BC Public Service","Learn at work week","1027","Learn @ Work Week"
"ITEM-2484","L@WW 2024: 'Speak up' culture in the BC Public Service","Learning @Work","1027","Learn @ Work Week"
"ITEM-2484","L@WW 2024: 'Speak up' culture in the BC Public Service","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-2508","L@WW 2024: Beyond UPLIFT: Expanding Digital Accessibility in the BC Public Service","Learn @Work","1027","Learn @ Work Week"
"ITEM-2508","L@WW 2024: Beyond UPLIFT: Expanding Digital Accessibility in the BC Public Service","Learn at work week","1027","Learn @ Work Week"
"ITEM-2508","L@WW 2024: Beyond UPLIFT: Expanding Digital Accessibility in the BC Public Service","Learning @Work","1027","Learn @ Work Week"
"ITEM-2508","L@WW 2024: Beyond UPLIFT: Expanding Digital Accessibility in the BC Public Service","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-2494","L@WW 2024: Closing Session: Interregnum and our Corporate Values","L@WW","1027","Learn @ Work Week"
"ITEM-2494","L@WW 2024: Closing Session: Interregnum and our Corporate Values","Learn @Work","1027","Learn @ Work Week"
"ITEM-2494","L@WW 2024: Closing Session: Interregnum and our Corporate Values","Learn at work week","1027","Learn @ Work Week"
"ITEM-2494","L@WW 2024: Closing Session: Interregnum and our Corporate Values","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-2494","L@WW 2024: Closing Session: Interregnum and our Corporate Values","Public Policy","1023","Policy"
"ITEM-2494","L@WW 2024: Closing Session: Interregnum and our Corporate Values","cabinet","1032","All"
"ITEM-2487","L@WW 2024: Compassionate Leadership","L@WW","1027","Learn @ Work Week"
"ITEM-2487","L@WW 2024: Compassionate Leadership","Learn @Work","1027","Learn @ Work Week"
"ITEM-2487","L@WW 2024: Compassionate Leadership","Learn at work week","1027","Learn @ Work Week"
"ITEM-2487","L@WW 2024: Compassionate Leadership","Learning @Work","1027","Learn @ Work Week"
"ITEM-2487","L@WW 2024: Compassionate Leadership","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-2480","L@WW 2024: Creating a Supportive Workplace Environment","L@WW","1027","Learn @ Work Week"
"ITEM-2480","L@WW 2024: Creating a Supportive Workplace Environment","Learn @Work","1027","Learn @ Work Week"
"ITEM-2480","L@WW 2024: Creating a Supportive Workplace Environment","Learn at work week","1027","Learn @ Work Week"
"ITEM-2480","L@WW 2024: Creating a Supportive Workplace Environment","Learning @Work","1027","Learn @ Work Week"
"ITEM-2480","L@WW 2024: Creating a Supportive Workplace Environment","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-2485","L@WW 2024: Evolving Service Expectations for the Public Sector","L@WW","1027","Learn @ Work Week"
"ITEM-2485","L@WW 2024: Evolving Service Expectations for the Public Sector","Learn @Work","1027","Learn @ Work Week"
"ITEM-2485","L@WW 2024: Evolving Service Expectations for the Public Sector","Learn at work week","1027","Learn @ Work Week"
"ITEM-2485","L@WW 2024: Evolving Service Expectations for the Public Sector","Learning @Work","1027","Learn @ Work Week"
"ITEM-2485","L@WW 2024: Evolving Service Expectations for the Public Sector","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-2491","L@WW 2024: Opening and Keynote","L@WW","1027","Learn @ Work Week"
"ITEM-2491","L@WW 2024: Opening and Keynote","Learn @Work","1027","Learn @ Work Week"
"ITEM-2491","L@WW 2024: Opening and Keynote","Learn at work week","1027","Learn @ Work Week"
"ITEM-2491","L@WW 2024: Opening and Keynote","Learning @Work","1027","Learn @ Work Week"
"ITEM-2491","L@WW 2024: Opening and Keynote","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-2490","L@WW 2024: The BC Public Service as an Anti-Racist Organization","Improvement","1005","Continuous Improvement"
"ITEM-2490","L@WW 2024: The BC Public Service as an Anti-Racist Organization","Learn at work week","1027","Learn @ Work Week"
"ITEM-2490","L@WW 2024: The BC Public Service as an Anti-Racist Organization","Learning @Work","1027","Learn @ Work Week"
"ITEM-2490","L@WW 2024: The BC Public Service as an Anti-Racist Organization","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-2490","L@WW 2024: The BC Public Service as an Anti-Racist Organization","cultural safety","1022","Diversity"
"ITEM-2490","L@WW 2024: The BC Public Service as an Anti-Racist Organization","discovery","1029","Cultural Safety Training"
"ITEM-2490","L@WW 2024: The BC Public Service as an Anti-Racist Organization","learn work week","1027","Learn @ Work Week"
"ITEM-580","Labour Relations Investigation (Restricted to Managers and Supervisors)","LR","1008","Labour Relations"
"ITEM-580","Labour Relations Investigation (Restricted to Managers and Supervisors)","Labour Relations","1039","Learning Partner"
"ITEM-2437","Leadership Foundations","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-1418","Leadership Presence (Restricted to Senior Leaders - Bands 4-6)","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-1418","Leadership Presence (Restricted to Senior Leaders - Bands 4-6)","leadership","1032","All"
"ITEM-1418","Leadership Presence (Restricted to Senior Leaders - Bands 4-6)","leading","1032","All"
"ITEM-1418","Leadership Presence (Restricted to Senior Leaders - Bands 4-6)","others","1032","All"
"ITEM-1418","Leadership Presence (Restricted to Senior Leaders - Bands 4-6)","teams","1032","All"
"ITEM-372","Leadership Presence: Develop the Presence and Influence of an Executive Leader (RESTRICTED TO BANDS 4 to 6)","Leader","1009","Leadership and Management"
"ITEM-372","Leadership Presence: Develop the Presence and Influence of an Executive Leader (RESTRICTED TO BANDS 4 to 6)","Leadership","1009","Leadership and Management"
"ITEM-372","Leadership Presence: Develop the Presence and Influence of an Executive Leader (RESTRICTED TO BANDS 4 to 6)","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-372","Leadership Presence: Develop the Presence and Influence of an Executive Leader (RESTRICTED TO BANDS 4 to 6)","Strat","1009","Leadership and Management"
"ITEM-372","Leadership Presence: Develop the Presence and Influence of an Executive Leader (RESTRICTED TO BANDS 4 to 6)","Strategic","1009","Leadership and Management"
"ITEM-1001","Leading a Reconciliation Dialogue","House of Indigenous Learning","1039","Learning Partner"
"ITEM-1001","Leading a Reconciliation Dialogue","IRBC","1022","Diversity"
"ITEM-1001","Leading a Reconciliation Dialogue","Indigenous","1022","Diversity"
"ITEM-1001","Leading a Reconciliation Dialogue","TRC","1022","Diversity"
"ITEM-1001","Leading a Reconciliation Dialogue","UNDRIP","1022","Diversity"
"ITEM-1001","Leading a Reconciliation Dialogue","Wedidi Speck","1027","Learn @ Work Week"
"ITEM-1001","Leading a Reconciliation Dialogue","aboriginal","1032","All"
"ITEM-1001","Leading a Reconciliation Dialogue","accessibility","1032","All"
"ITEM-1001","Leading a Reconciliation Dialogue","ally","1032","All"
