"Course Code","Course Name","Course Description","Delivery Method","Category","Learner Group","Days","Hours","Minutes","Available Classes","Course ID","Course Last Modified","Course Owner Org","Link to ELM Search","Short Name"
"ITEM-1222","IDIR Access Management User Training","This training describes the roles and responsibilities required to request the creation, modification or deletion of an IDIR account. This course is required for IDIR Requesters, MySC Authorized Users, Approvers and Implementers.","eLearning","IT and Digital","All Government of British Columbia Learners","0","0","30","1","18505","12/15/2023  3:38:16PM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1222-""","Topic"
"ITEM-1100","IM 112: Records Management Foundations","Building upon IM 117, this introductory course covers how to manage your information. Learn how to organize your records according to legislation and information schedules. (Replaces Orientation to Records Management)","eLearning","Complementary","Ministries - All","0","4","0","1","18383","12/15/2023  3:36:25PM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1100-""","Group"
"ITEM-1100","IM 112: Records Management Foundations","Building upon IM 117, this introductory course covers how to manage your information. Learn how to organize your records according to legislation and information schedules. (Replaces Orientation to Records Management)","eLearning","Data and Records Management","Ministries - All","0","4","0","1","18383","12/15/2023  3:36:25PM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1100-""","Topic"
"ITEM-652","IM 117 Information Management: Managing government information, privacy, access to information and security","A comprehensive Information Management training module for all government employees, focusing on managing government information, privacy, access to information and security.","eLearning","All Employees","All Government of British Columbia Learners","0","1","0","1","17935","12/18/2023  5:25:25AM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-652-""","Audience"
"ITEM-652","IM 117 Information Management: Managing government information, privacy, access to information and security","A comprehensive Information Management training module for all government employees, focusing on managing government information, privacy, access to information and security.","eLearning","Being a Public Service Employee","All Government of British Columbia Learners","0","1","0","1","17935","12/18/2023  5:25:25AM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-652-""","Topic"
"ITEM-652","IM 117 Information Management: Managing government information, privacy, access to information and security","A comprehensive Information Management training module for all government employees, focusing on managing government information, privacy, access to information and security.","eLearning","Culture Building","All Government of British Columbia Learners","0","1","0","1","17935","12/18/2023  5:25:25AM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-652-""","Culture"
"ITEM-652","IM 117 Information Management: Managing government information, privacy, access to information and security","A comprehensive Information Management training module for all government employees, focusing on managing government information, privacy, access to information and security.","eLearning","Data and Records Management","All Government of British Columbia Learners","0","1","0","1","17935","12/18/2023  5:25:25AM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-652-""","Topic"
"ITEM-652","IM 117 Information Management: Managing government information, privacy, access to information and security","A comprehensive Information Management training module for all government employees, focusing on managing government information, privacy, access to information and security.","eLearning","Essentials","All Government of British Columbia Learners","0","1","0","1","17935","12/18/2023  5:25:25AM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-652-""","Essentials"
"ITEM-652","IM 117 Information Management: Managing government information, privacy, access to information and security","A comprehensive Information Management training module for all government employees, focusing on managing government information, privacy, access to information and security.","eLearning","Ethics and Integrity","All Government of British Columbia Learners","0","1","0","1","17935","12/18/2023  5:25:25AM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-652-""","Topic"
"ITEM-652","IM 117 Information Management: Managing government information, privacy, access to information and security","A comprehensive Information Management training module for all government employees, focusing on managing government information, privacy, access to information and security.","eLearning","IM/IT","All Government of British Columbia Learners","0","1","0","1","17935","12/18/2023  5:25:25AM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-652-""","IM/IT"
"ITEM-652","IM 117 Information Management: Managing government information, privacy, access to information and security","A comprehensive Information Management training module for all government employees, focusing on managing government information, privacy, access to information and security.","eLearning","Mandatory","All Government of British Columbia Learners","0","1","0","1","17935","12/18/2023  5:25:25AM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-652-""","Group"
"ITEM-652","IM 117 Information Management: Managing government information, privacy, access to information and security","A comprehensive Information Management training module for all government employees, focusing on managing government information, privacy, access to information and security.","eLearning","Role Specific","All Government of British Columbia Learners","0","1","0","1","17935","12/18/2023  5:25:25AM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-652-""","Role Sp"
"ITEM-711","IM 118 Information Security and Awareness: Supporting Employees in the Workplace","A Security Awareness training module for all government employees, focusing on Information Security, Threats and Data Breaches, Security Roles and Responsibilities and Security Policies and Procedures.","eLearning","Complementary","All Government of British Columbia Learners","0","0","0","1","17994","12/15/2023  3:35:09PM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-711-""","Group"
"ITEM-711","IM 118 Information Security and Awareness: Supporting Employees in the Workplace","A Security Awareness training module for all government employees, focusing on Information Security, Threats and Data Breaches, Security Roles and Responsibilities and Security Policies and Procedures.","eLearning","Data and Records Management","All Government of British Columbia Learners","0","0","0","1","17994","12/15/2023  3:35:09PM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-711-""","Topic"
"ITEM-1293","Inclusion at Work: Keeping the Conversation Going","During this 1 hr online panel, learners will hear from a panel of their peers, reflect on the impact of unconscious bias on inclusion and explore practical strategies related to inclusion and opportunities for inclusion ally-ship.","eLearning","All Employees","All Government of British Columbia Learners","0","1","4","1","18576","12/16/2023  7:57:26PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1293-""","Audience"
"ITEM-1293","Inclusion at Work: Keeping the Conversation Going","During this 1 hr online panel, learners will hear from a panel of their peers, reflect on the impact of unconscious bias on inclusion and explore practical strategies related to inclusion and opportunities for inclusion ally-ship.","eLearning","Complementary","All Government of British Columbia Learners","0","1","4","1","18576","12/16/2023  7:57:26PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1293-""","Group"
"ITEM-1293","Inclusion at Work: Keeping the Conversation Going","During this 1 hr online panel, learners will hear from a panel of their peers, reflect on the impact of unconscious bias on inclusion and explore practical strategies related to inclusion and opportunities for inclusion ally-ship.","eLearning","Culture Building","All Government of British Columbia Learners","0","1","4","1","18576","12/16/2023  7:57:26PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1293-""","Culture"
"ITEM-1293","Inclusion at Work: Keeping the Conversation Going","During this 1 hr online panel, learners will hear from a panel of their peers, reflect on the impact of unconscious bias on inclusion and explore practical strategies related to inclusion and opportunities for inclusion ally-ship.","eLearning","Equity, Diversity and Inclusion","All Government of British Columbia Learners","0","1","4","1","18576","12/16/2023  7:57:26PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1293-""","Topic"
"ITEM-1897","Indigenous Leadership and Mentorship Program","This is a 6-month pilot program. Participants will take part in a virtual orientation, monthly support from program staff, and take part in cohort learning based opportunities including teachings from local Elders and/ or Knowledge Keepers.","Scheduled Learning Activities","Complementary","All Government of British Columbia Learners","0","21","0","2","19142","12/15/2023  3:33:41PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1897-""","Group"
"ITEM-1897","Indigenous Leadership and Mentorship Program","This is a 6-month pilot program. Participants will take part in a virtual orientation, monthly support from program staff, and take part in cohort learning based opportunities including teachings from local Elders and/ or Knowledge Keepers.","Scheduled Learning Activities","Indigenous Learning","All Government of British Columbia Learners","0","21","0","2","19142","12/15/2023  3:33:41PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1897-""","Topic"
"ITEM-2178","Information Destructions","This course covers how to appropriately manage the destruction of government information, including: guiding principles, documentation requirements, completing onsite destruction, and how to access and review offsite destruction notices.","eLearning","Core","Ministries - All","0","0","45","1","19422","12/15/2023  3:34:12PM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2178-""","Group"
"ITEM-2178","Information Destructions","This course covers how to appropriately manage the destruction of government information, including: guiding principles, documentation requirements, completing onsite destruction, and how to access and review offsite destruction notices.","eLearning","Data and Records Management","Ministries - All","0","0","45","1","19422","12/15/2023  3:34:12PM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2178-""","Topic"
"ITEM-2302","Intercultural Skills Development for Executives - Restricted to Corporate Executive","This course is restricted to members of Corporate Executive.  This is the fifth module in the series of five modules led by Alden Habacon. Each module is a stand-alone offering and participation in all five modules is recommended but not required.","Webinar","Core","All Government of British Columbia Learners","0","2","0","1","19542","12/16/2023  5:53:24PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2302-""","Group"
"ITEM-2302","Intercultural Skills Development for Executives - Restricted to Corporate Executive","This course is restricted to members of Corporate Executive.  This is the fifth module in the series of five modules led by Alden Habacon. Each module is a stand-alone offering and participation in all five modules is recommended but not required.","Webinar","Equity, Diversity and Inclusion","All Government of British Columbia Learners","0","2","0","1","19542","12/16/2023  5:53:24PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2302-""","Topic"
"ITEM-2302","Intercultural Skills Development for Executives - Restricted to Corporate Executive","This course is restricted to members of Corporate Executive.  This is the fifth module in the series of five modules led by Alden Habacon. Each module is a stand-alone offering and participation in all five modules is recommended but not required.","Webinar","Executive","All Government of British Columbia Learners","0","2","0","1","19542","12/16/2023  5:53:24PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2302-""","Audience"
"ITEM-1932","Intro to Web Analytics Dashboards Training by GDX Analytics","CMS Lite or Standalone dashboard users will learn the basics of using their web analytics dashboards including: accessing dashboards, dashboard layout and reports, key icons, filters, and downloading data. All learner levels are welcome.","Webinar","All Employees","All Government of British Columbia Learners","0","0","45","1","19177","12/16/2023  5:59:28PM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1932-""","Audience"
"ITEM-1932","Intro to Web Analytics Dashboards Training by GDX Analytics","CMS Lite or Standalone dashboard users will learn the basics of using their web analytics dashboards including: accessing dashboards, dashboard layout and reports, key icons, filters, and downloading data. All learner levels are welcome.","Webinar","Complementary","All Government of British Columbia Learners","0","0","45","1","19177","12/16/2023  5:59:28PM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1932-""","Group"
"ITEM-1932","Intro to Web Analytics Dashboards Training by GDX Analytics","CMS Lite or Standalone dashboard users will learn the basics of using their web analytics dashboards including: accessing dashboards, dashboard layout and reports, key icons, filters, and downloading data. All learner levels are welcome.","Webinar","IT and Digital","All Government of British Columbia Learners","0","0","45","1","19177","12/16/2023  5:59:28PM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1932-""","Topic"
"ITEM-1125","Introduction to Emergency Operations Centres","This course is currently only available to TEAMS members and EMBC employees. Introduction to EOC provides the fundamentals of a Local Government Emergency Operations Centres (EOC).","eLearning","Ministry","All Government of British Columbia Learners","0","0","35","1","18408","07/04/2023 10:18:54AM","Unknown","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1125-""","Ministry"
"ITEM-1014","Introduction to Gender-Based Analysis Plus (GBA+) (Federal)","You will learn how various identity factors can influence how different people experience initiatives, and how GBA+ can enhance the responsiveness, effectiveness and outcomes.","eLearning","All Employees","All Government of British Columbia Learners","0","2","0","1","18297","12/16/2023  6:00:11PM","Finance","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1014-""","Audience"
"ITEM-1014","Introduction to Gender-Based Analysis Plus (GBA+) (Federal)","You will learn how various identity factors can influence how different people experience initiatives, and how GBA+ can enhance the responsiveness, effectiveness and outcomes.","eLearning","Being a Public Service Employee","All Government of British Columbia Learners","0","2","0","1","18297","12/16/2023  6:00:11PM","Finance","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1014-""","Topic"
"ITEM-1014","Introduction to Gender-Based Analysis Plus (GBA+) (Federal)","You will learn how various identity factors can influence how different people experience initiatives, and how GBA+ can enhance the responsiveness, effectiveness and outcomes.","eLearning","Complementary","All Government of British Columbia Learners","0","2","0","1","18297","12/16/2023  6:00:11PM","Finance","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1014-""","Group"
"ITEM-2058","Introduction to Information Security in the NRM","Recommended for all NRM employees, this module introduces information security in the NRM context.","eLearning","Basics","All Government of British Columbia Learners","0","0","0","1","19302","10/26/2022 12:43:40PM","LWRS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2058-""","Basics"
"ITEM-2058","Introduction to Information Security in the NRM","Recommended for all NRM employees, this module introduces information security in the NRM context.","eLearning","IM/IT","All Government of British Columbia Learners","0","0","0","1","19302","10/26/2022 12:43:40PM","LWRS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2058-""","IM/IT"
"ITEM-1353","Introduction to Land Use Planning in B.C.","This course is offered by the ministry of FLNRO, and is available to all BC government staff as an introduction to Provincial Modernized Land Use Planning. This is a 2-hour course that includes a mix of text, interactive content, and video recordings.","eLearning","","All Government of British Columbia Learners","0","2","0","1","18636","11/17/2023  4:40:10PM","LWRS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1353-""",""
"ITEM-2059","Introduction to Privacy Management in the NRM","Recommended for all NRM employees, this module introduces privacy management in the NRM context.","eLearning","Basics","All Government of British Columbia Learners","0","0","0","1","19303","10/26/2022 12:44:08PM","LWRS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2059-""","Basics"
"ITEM-2059","Introduction to Privacy Management in the NRM","Recommended for all NRM employees, this module introduces privacy management in the NRM context.","eLearning","IM/IT","All Government of British Columbia Learners","0","0","0","1","19303","10/26/2022 12:44:08PM","LWRS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2059-""","IM/IT"
"ITEM-1730","L@WW 2021: A Leader's Response to Conflict: Intervening Effectively","This 1-hour session is for supervisors to explore their role in managing conflict in the workplace.  You will learn about the importance of building trust, of managing their own reactions and will get tips on how to be effective intervening in conflict.","eLearning","Complementary","All Government of British Columbia Learners","0","0","55","1","18976","12/15/2023 12:00:18PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1730-""","Group"
"ITEM-1730","L@WW 2021: A Leader's Response to Conflict: Intervening Effectively","This 1-hour session is for supervisors to explore their role in managing conflict in the workplace.  You will learn about the importance of building trust, of managing their own reactions and will get tips on how to be effective intervening in conflict.","eLearning","Leadership","All Government of British Columbia Learners","0","0","55","1","18976","12/15/2023 12:00:18PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1730-""","Topic"
"ITEM-1724","L@WW 2021: Building Trust Across Cultures","In this 90-minute workshop learners will define culture and trust, explore aspects of culture, and discuss the cultural spectrum of trust.  Discussions will focus on principles of working with people from other cultures. Practice will be involved!","eLearning","All Employees","All Government of British Columbia Learners","0","1","30","1","18970","12/17/2023  6:15:33PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1724-""","Audience"
"ITEM-1724","L@WW 2021: Building Trust Across Cultures","In this 90-minute workshop learners will define culture and trust, explore aspects of culture, and discuss the cultural spectrum of trust.  Discussions will focus on principles of working with people from other cultures. Practice will be involved!","eLearning","Complementary","All Government of British Columbia Learners","0","1","30","1","18970","12/17/2023  6:15:33PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1724-""","Group"
"ITEM-1724","L@WW 2021: Building Trust Across Cultures","In this 90-minute workshop learners will define culture and trust, explore aspects of culture, and discuss the cultural spectrum of trust.  Discussions will focus on principles of working with people from other cultures. Practice will be involved!","eLearning","Equity, Diversity and Inclusion","All Government of British Columbia Learners","0","1","30","1","18970","12/17/2023  6:15:33PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1724-""","Topic"
"ITEM-1729","L@WW 2021: Building Trust: A Cornerstone for High Performing Teams","This 90-minute session will focus on the importance of trust to high functioning teams working on complex issues and in challenging contexts. Learn how radical transparency establishes radical trust, the kind that exists within a high performing team.","eLearning","Being a Public Service Employee","All Government of British Columbia Learners","0","1","30","1","18975","12/15/2023 11:59:47AM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1729-""","Topic"
"ITEM-1729","L@WW 2021: Building Trust: A Cornerstone for High Performing Teams","This 90-minute session will focus on the importance of trust to high functioning teams working on complex issues and in challenging contexts. Learn how radical transparency establishes radical trust, the kind that exists within a high performing team.","eLearning","Complementary","All Government of British Columbia Learners","0","1","30","1","18975","12/15/2023 11:59:47AM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1729-""","Group"
"ITEM-1791","L@WW 2021: Closing session with Dr. Bonnie Henry","Since March 2020, the province has looked to the BC Government to set the direction for the pandemic. Dr. Henry has been at the centre of these decisions. Join this session to hear from Dr. Henry about building trust and being a trusted public service.","eLearning","Being a Public Service Employee","All Government of British Columbia Learners","0","0","32","1","19036","12/15/2023 11:46:30AM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1791-""","Topic"
"ITEM-1791","L@WW 2021: Closing session with Dr. Bonnie Henry","Since March 2020, the province has looked to the BC Government to set the direction for the pandemic. Dr. Henry has been at the centre of these decisions. Join this session to hear from Dr. Henry about building trust and being a trusted public service.","eLearning","Complementary","All Government of British Columbia Learners","0","0","32","1","19036","12/15/2023 11:46:30AM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1791-""","Group"
"ITEM-1725","L@WW 2021: Leading for Trust","What role do leaders play in building a trusted public service? In this 1- hour session, executives will share their thoughts and experiences on how leaders shape and build trust from an individual, team, organizational and citizen-focused lens.","eLearning","Complementary","All Government of British Columbia Learners","0","0","0","1","18971","12/17/2023  6:16:23PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1725-""","Group"
"ITEM-1725","L@WW 2021: Leading for Trust","What role do leaders play in building a trusted public service? In this 1- hour session, executives will share their thoughts and experiences on how leaders shape and build trust from an individual, team, organizational and citizen-focused lens.","eLearning","Leadership","All Government of British Columbia Learners","0","0","0","1","18971","12/17/2023  6:16:23PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1725-""","Topic"
"ITEM-1725","L@WW 2021: Leading for Trust","What role do leaders play in building a trusted public service? In this 1- hour session, executives will share their thoughts and experiences on how leaders shape and build trust from an individual, team, organizational and citizen-focused lens.","eLearning","People Leaders","All Government of British Columbia Learners","0","0","0","1","18971","12/17/2023  6:16:23PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1725-""","Audience"
"ITEM-1735","L@WW 2021: Opening Session with Lori Wanamaker and Keynote Speaker: Beverley Patwell","Join the L@WW launch with Lori Wanamaker, Deputy Minister to the Premier and a keynote speaker to learn about the many facets of trust, including research-based examples and different perspectives applicable to the BCPS workplace (75 minutes).","eLearning","Being a Public Service Employee","All Government of British Columbia Learners","0","1","10","1","18981","12/15/2023 11:57:22AM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1735-""","Topic"
